,Parent,ProvidesBoundaries,ConnectedTo,Wrapping at Ends,Tag,HasOpenings,Phase Created,Base Constraint,AccessibilityPerformance,Top Extension Distance,Top is Attached,ContainedInStructure,ObjectPlacement,Representation,Reference,Wrapping at Inserts,ObjectType,Size,HasAssociations,IsDefinedBy,Manufacturer,Top Offset,GlobalId,OwnerHistory,Name,Description,InstallationDate,ODAUniqueID,WarrantyGuarantorLabor,Related to Mass,WarrantyDescription,LoadBearing,ExtendToStructure,ModelLabel,IsExternal,ProductionYear,Base Offset,Location Line,Base is Attached,Base Extension Distance,Finish,Top Constraint,Room Bounding,Unconnected Height,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,Structural Usage,Length,Volume,Width,Function,Coarse Scale Fill Color,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Classification Description,Classification Code,ConnectedFrom,Rebar Cover - Other Faces,Rebar Cover - Exterior Face,Rebar Cover - Interior Face,Enable Analytical Model,Coarse Scale Fill Pattern,PredefinedType,Level,Height Offset From Level,Structural,Perimeter,Vertical Projection,Thickness,Default Thickness,Decomposes,OverallWidth,OverallHeight,Window Inset,FillsVoids,ConfigurationType,Height,Frame Exterior Material,Frame Interior Material,Sash,Type Mark,FireRating,Sill Height,Head Height,Mark,Glass Pane Material,Default Sill Height,ConstructionType,Wall Closure,Construction Type,OmniClass Number,OmniClass Title,GlazingAreaFraction,OperationType,Trim Exterior Material,Trim Interior Material,Sash Material,Moves With Nearby Elements,Frame Material,Trim Projection Ext,Trim Width,Door Material,Fire Rating,Trim Projection Int,IsFireExit,Stile Width - Latch,Rail Width - Top,Rail Width - Base,Stile Width - Hinge,TreadLength,NumberOfRiser,RiserHeight,NumberOfTreads,NosingLength,TreadLengthAtInnerSide,TreadLengthAtOffset,WalkingLineOffset,WaistThickness,Railing Height,Use Landing Height Adjustment,Rail Connections,Baluster Offset,Angled Joins,Landing Height Adjustment,Tangent Joins,TotalThickness,Start Extension,End Extension,End Fx,End Fy,End Fz,W,Start Release,Span,End Extension Calculation,Slope,End Release,Start Extension Calculation,Analyze As,Beam Material,Stick Symbol Location,Cut Length,Start Fx,Start Fy,Start Fz,Start Mx,Start My,Start Mz,End Mx,End My,End Mz,Rigid Links,Horizontal Projection,Reference Level,Work Plane,Start Level Offset,End Level Offset,z-Direction Justification,z-Direction Offset Value,Lateral Justification,Orientation,Cross-Section Rotation,A,bf,d,kr,k,tw,tf,Seat Material,Host,Top Material,Handle Material,Plinth Depth,Offset,Depth,Plinth Height,Sink Opening Depth,Sink Opening Width,Sink Location,Sink Location To Wall,Counter Thickness,Backsplash Visibility,Top Of Cabinet,Elevation,Panel Material,Mattress Material,Leg Material,InteriorOrExteriorSpace,OccupancyZoneName,LongName,ElevationWithFlooring,BoundedBy,CeilingCovering,Upper Limit,CompositionType,Number,OmniClass Table 13 Category,Category Description,GSA BIM Area,WallCovering,FloorCovering,Phase,Limit Offset,Unbounded Height,LoadCapacity,Category Code,CirculationZoneName,FireAlarmZoneName,LightingZoneName,HistoricPreservationZoneName,VentilationZoneName,RoomTag,Do Not Break At Inserts,Rebar Cover - Bottom Face,Foundation Thickness,Elevation at Bottom,Eccentricity,Rebar Cover - Top Face,Default End Extension Length
36526,A202,,,,206502,,New Construction,,AccessibilityPerformance,,,38350,36525,36519,Reference,,0610 x 0610 x 0610mm,Size,,"36537,36539,36541,38472,38636,38637,38638,38639",Manufacturer,,2kvhekJrnDjRw0CDkKW$JW,33,M_Table-Coffee:0610 x 0610 x 0610mm:0610 x 0610 x 0610mm:206502,,InstallationDate,36526,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,0.610000,,0.610000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,NONFIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,0.610000,,,,,,,,,,,,,,23.40.20.14.17.24,Coffee Tables,,,,,,F,Wood - Teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Finish Floor - Wood,Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35783,B204,,,,204934,,New Construction,,AccessibilityPerformance,,,38353,35782,35776,Reference,,650 x 450 mm,Size,,"35834,35836,35838,38482,38663,38664,38665,38666,38667",Manufacturer,,2gRXFgjRn2HPE$YoDLX0mp,33,M_Vanity Cabinet-Double Door Sink Unit:650 x 450 mm:650 x 450 mm:204934,,InstallationDate,35783,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,0.650000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,0.820000,,,,,,,,,,,,,Construction Type,23.40.35.17.47.14,Bathroom Casework,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Finish Floor - Ceramic Tile,,Cabinets - Handles,0.035000,0.000000,0.450000,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35854,B204,,,,205239,,New Construction,,AccessibilityPerformance,,,38353,35853,35847,Reference,,650 x 450 mm,Size,,"35865,35867,35869,38482,38663,38664,38665,38666,38667",Manufacturer,,2gRXFgjRn2HPE$YoDLX0q2,33,M_Vanity Cabinet-Double Door Sink Unit:650 x 450 mm:650 x 450 mm:205239,,InstallationDate,35854,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,0.650000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,0.820000,,,,,,,,,,,,,Construction Type,23.40.35.17.47.14,Bathroom Casework,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Finish Floor - Ceramic Tile,,Cabinets - Handles,0.035000,0.000000,0.450000,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14749,B203,,,,158080,14759,New Construction,,AccessibilityPerformance,,,38354,14748,14742,Reference,,800 mm,Size,,"14770,14772,14774,38462,38614,38615,38616,38617,38618",Manufacturer,,0wkEuT1wr1kOyafLY4vy6l,33,M_Tall Cabinet-Single Door(2):800 mm:800 mm:158080,,InstallationDate,14749,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,0.800000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,2.000000,,,,,,,,,,,,,Construction Type,23.40.35.17.47.11,Kitchen Casework,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Residential - Wood Joist with Subflooring,,Cabinets - Handles,0.035000,0.000000,0.520000,0.160000,,,,,,,,,Cabinets - Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15103,B203,,,,158081,15113,New Construction,,AccessibilityPerformance,,,38354,15102,15096,Reference,,800 mm,Size,,"15124,15126,15128,38463,38614,38615,38616,38617,38618",Manufacturer,,0wkEuT1wr1kOyafLY4vy6k,33,M_Tall Cabinet-Single Door(2):800 mm:800 mm:158081,,InstallationDate,15103,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,0.800000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,2.000000,,,,,,,,,,,,,Construction Type,23.40.35.17.47.11,Kitchen Casework,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Residential - Wood Joist with Subflooring,,Cabinets - Handles,0.035000,0.000000,0.520000,0.160000,,,,,,,,,Cabinets - Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19275,B203,,,,168449,,New Construction,,AccessibilityPerformance,,,38354,19274,19268,Reference,,1525 x 2007mm - Queen,Size,,"19322,19324,19326,38474,38624,38625,38626,38627",Manufacturer,,2OBrcmyk58NupXoVOHUtM4,33,M_Bed-Standard:1525 x 2007mm - Queen:1525 x 2007mm - Queen:168449,,InstallationDate,19275,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,2.007000,,1.525000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,NONFIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40.20.17.14.11,Beds,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Residential - Wood Joist with Subflooring,,,,,,,,,,,,,,,,Textile - White,Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36497,B203,,,,206283,,New Construction,,AccessibilityPerformance,,,38354,36496,36490,Reference,,0610 x 0610 x 0610mm,Size,,"36508,36510,36512,38472,38636,38637,38638,38639",Manufacturer,,2kvhekJrnDjRw0CDkKW$UD,33,M_Table-Coffee:0610 x 0610 x 0610mm:0610 x 0610 x 0610mm:206283,,InstallationDate,36497,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,0.610000,,0.610000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,NONFIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,0.610000,,,,,,,,,,,,,,23.40.20.14.17.24,Coffee Tables,,,,,,F,Wood - Teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Finish Floor - Wood,Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12574,B202,,,,157200,12584,New Construction,,AccessibilityPerformance,,,38355,12573,12567,Reference,,800 mm,Size,,"12638,12640,12642,38456,38614,38615,38616,38617,38618",Manufacturer,,0wkEuT1wr1kOyafLY4vyu$,33,M_Tall Cabinet-Single Door(2):800 mm:800 mm:157200,,InstallationDate,12574,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,0.800000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,2.000000,,,,,,,,,,,,,Construction Type,23.40.35.17.47.11,Kitchen Casework,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Residential - Wood Joist with Subflooring,,Cabinets - Handles,0.035000,0.000000,0.520000,0.160000,,,,,,,,,Cabinets - Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12976,B202,,,,157607,12986,New Construction,,AccessibilityPerformance,,,38355,12975,12969,Reference,,800 mm,Size,,"12997,12999,13001,38457,38614,38615,38616,38617,38618",Manufacturer,,0wkEuT1wr1kOyafLY4vy_8,33,M_Tall Cabinet-Single Door(2):800 mm:800 mm:157607,,InstallationDate,12976,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,0.800000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,2.000000,,,,,,,,,,,,,Construction Type,23.40.35.17.47.11,Kitchen Casework,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Residential - Wood Joist with Subflooring,,Cabinets - Handles,0.035000,0.000000,0.520000,0.160000,,,,,,,,,Cabinets - Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20726,B202,,,,168914,,New Construction,,AccessibilityPerformance,,,38355,20725,20719,Reference,,1981 x 2032mm - King,Size,,"20737,20739,20741,38475,38628,38629,38630,38631",Manufacturer,,2OBrcmyk58NupXoVOHUtHN,33,M_Bed-Standard:1981 x 2032mm - King:1981 x 2032mm - King:168914,,InstallationDate,20726,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,2.032000,,1.981000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,NONFIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40.20.17.14.11,Beds,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Residential - Wood Joist with Subflooring,,,,,,,,,,,,,,,,Textile - White,Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36555,B202,,,,206675,,New Construction,,AccessibilityPerformance,,,38355,36554,36548,Reference,,0610 x 0610 x 0610mm,Size,,"36566,36568,36570,38472,38636,38637,38638,38639",Manufacturer,,2kvhekJrnDjRw0CDkKW$KL,33,M_Table-Coffee:0610 x 0610 x 0610mm:0610 x 0610 x 0610mm:206675,,InstallationDate,36555,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,,,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,0.610000,,0.610000,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,NONFIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,Level 2,,,,,,,,,,,,,0.610000,,,,,,,,,,,,,,23.40.20.14.17.24,Coffee Tables,,,,,,F,Wood - Teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floor : Finish Floor - Wood,Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Level 1,,,,,,,,,,,,487,513,,,,,,"517,694,720,722,724,726,728",,,0BTBFw6f90Nfh9rP1dlXrr,33,A101,,,514,,,,,,,,,0.000000,,,,,,,,17.936237,,,,,,,,,40.241254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 1,,,24.216000,,,,38297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit A OccupancyZoneName,Foyer,nan(snan),"614,622,658,666,674,38711,38712,38713,38714,38715,38716,38717,38718,38719,38720,38721,38722,38723",CeilingCovering,Level 1,ELEMENT,A101,13-51 24 11: General Residential Space,General Residential Space,17.936237,WallCovering,FloorCovering,New Construction,2.600000,2.600000,LoadCapacity,13-51 24 11,Unit A CirculationZoneName,Unit A FireAlarmZoneName,Unit A LightingZoneName,Unit A HistoricPreservationZoneName,Unit A VentilationZoneName,RoomTag,,,,,,,
1928,Level 1,,,,,,,,,,,,1917,1927,,,,,,"1931,2045,2071,2073,2075,2077,2079",,,0BTBFw6f90Nfh9rP1dl_3P,33,B104,,,1928,,,,,,,,,0.000000,,,,,,,,3.997752,,,,,,,,,8.177445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 1,,,8.204000,,,,38297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit B OccupancyZoneName,Bathroom 1,nan(snan),"38804,38805,38806,38807,38808,38809,38810,38811,38812,38813,38814,38815",CeilingCovering,Level 1,ELEMENT,B104,13-41 11 14 11: Bathroom,Bathroom,3.997752,WallCovering,FloorCovering,New Construction,2.600000,2.600000,LoadCapacity,13-41 11 14 11,Unit B CirculationZoneName,Unit B FireAlarmZoneName,Unit B LightingZoneName,Unit B HistoricPreservationZoneName,Unit B VentilationZoneName,RoomTag,,,,,,,
2108,Level 1,,,,,,,,,,,,2081,2107,,,,,,"2111,2287,2313,2315,2317,2319,2321",,,0BTBFw6f90Nfh9rP1dl_3Q,33,B101,,,2108,,,,,,,,,0.000000,,,,,,,,17.936237,,,,,,,,,40.241254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 1,,,24.216000,,,,38297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit B OccupancyZoneName,Foyer,nan(snan),"2214,2222,2258,2266,2274,38816,38817,38818,38819,38820,38821,38822,38823,38824,38825,38826,38827,38828",CeilingCovering,Level 1,ELEMENT,B101,13-51 24 11: General Residential Space,General Residential Space,17.936237,WallCovering,FloorCovering,New Construction,2.600000,2.600000,LoadCapacity,13-51 24 11,Unit B CirculationZoneName,Unit B FireAlarmZoneName,Unit B LightingZoneName,Unit B HistoricPreservationZoneName,Unit B VentilationZoneName,RoomTag,,,,,,,
3456,Level 1,,,,,,,,,,,,3436,3455,,,,,,"3459,3531,3557,3559,3561,3563,3565",,,10mjSDZJj9gPS2PrQaxa3z,33,A105,,,3456,,,,,,,,,0.000000,,,,,,,,4.922173,,,,,,,,,20.796062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 1,,,10.495800,,,,38297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit A OccupancyZoneName,Stair,nan(snan),"3517,3525,38906,38907,38908,38909,38910,38911",CeilingCovering,Level 2,ELEMENT,A105,13-85 21 11: Stairway,Stairway,4.922173,WallCovering,FloorCovering,New Construction,2.600000,5.700000,LoadCapacity,13-85 21 11,Unit A CirculationZoneName,Unit A FireAlarmZoneName,Unit A LightingZoneName,Unit A HistoricPreservationZoneName,Unit A VentilationZoneName,RoomTag,,,,,,,
3586,Level 1,,,,,,,,,,,,3567,3585,,,,,,"3589,3661,3687,3689,3691,3693,3695",,,10mjSDZJj9gPS2PrQaxa4o,33,B105,,,3586,,,,,,,,,0.000000,,,,,,,,4.922173,,,,,,,,,20.796062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 1,,,10.495800,,,,38297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit B OccupancyZoneName,Room,nan(snan),"3647,3655,38912,38913,38914,38915,38916,38917",CeilingCovering,Level 2,ELEMENT,B105,13-85 21 11: Stairway,Stairway,4.922173,WallCovering,FloorCovering,New Construction,2.600000,5.700000,LoadCapacity,13-85 21 11,Unit B CirculationZoneName,Unit B FireAlarmZoneName,Unit B LightingZoneName,Unit B HistoricPreservationZoneName,Unit B VentilationZoneName,RoomTag,,,,,,,
819,Level 2,,,,,,,,,,,,733,818,,,,,,"822,1013,1039,1041,1043,1045,1047",,,0BTBFw6f90Nfh9rP1dlXri,33,A201,,,819,,,,,,,,,0.000000,,,,,,,,7.799955,,,,,,,,,18.115464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 2,,,15.319000,,,,38308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit A OccupancyZoneName,Hallway,nan(snan),"999,1007,38724,38725,38726,38727,38728,38729,38730,38731,38732,38733,38734,38735,38736,38737,38738,38739,38740,38741",CeilingCovering,Roof,ELEMENT,A201,13-51 24 11: General Residential Space,General Residential Space,7.799955,WallCovering,FloorCovering,New Construction,0.000000,2.900000,LoadCapacity,13-51 24 11,Unit A CirculationZoneName,Unit A FireAlarmZoneName,Unit A LightingZoneName,Unit A HistoricPreservationZoneName,Unit A VentilationZoneName,RoomTag,,,,,,,
2412,Level 2,,,,,,,,,,,,2326,2411,,,,,,"2415,2592,2617,2619,2621,2623,2625",,,0BTBFw6f90Nfh9rP1dl_3G,33,B201,,,2412,,,,,,,,,0.000000,,,,,,,,7.799955,,,,,,,,,18.115464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 2,,,15.319000,,,,38308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit B OccupancyZoneName,Hallway,nan(snan),"2578,2586,38829,38830,38831,38832,38833,38834,38835,38836,38837,38838,38839,38840,38841,38842,38843,38844",CeilingCovering,Roof,ELEMENT,B201,13-51 24 11: General Residential Space,General Residential Space,7.799955,WallCovering,FloorCovering,New Construction,0.000000,2.900000,LoadCapacity,13-51 24 11,Unit B CirculationZoneName,Unit B FireAlarmZoneName,Unit B LightingZoneName,Unit B HistoricPreservationZoneName,Unit B VentilationZoneName,RoomTag,,,,,,,
3197,Level 2,,,,,,,,,,,,3187,3196,,,,,,"3200,3279,3305,3307,3309,3311,3313",,,2gRXFgjRn2HPE$YoDLX3FV,33,A205,,,3197,,,,,,,,,0.000000,,,,,,,,1.754049,,,,,,,,,3.672064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 2,,,5.434768,,,,38308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit A OccupancyZoneName,Utility,nan(snan),"38889,38890,38891,38892,38893,38894,38895,38896,38897",CeilingCovering,Level 2,ELEMENT,A205,13-81 31: Service Distribution Spaces,Service Distribution Spaces,1.754049,WallCovering,FloorCovering,New Construction,2.600000,2.600000,LoadCapacity,13-81 31,Unit A CirculationZoneName,Unit A FireAlarmZoneName,Unit A LightingZoneName,Unit A HistoricPreservationZoneName,Unit A VentilationZoneName,RoomTag,,,,,,,
3325,Level 2,,,,,,,,,,,,3315,3324,,,,,,"3328,3400,3426,3428,3430,3432,3434",,,2gRXFgjRn2HPE$YoDLX3FC,33,B205,,,3325,,,,,,,,,0.000000,,,,,,,,1.728395,,,,,,,,,3.611209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 2,,,5.403898,,,,38308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNAL,Unit B OccupancyZoneName,Utility,nan(snan),"38898,38899,38900,38901,38902,38903,38904,38905",CeilingCovering,Level 2,ELEMENT,B205,13-81 31: Service Distribution Spaces,Service Distribution Spaces,1.728395,WallCovering,FloorCovering,New Construction,2.600000,2.600000,LoadCapacity,13-81 31,Unit B CirculationZoneName,Unit B FireAlarmZoneName,Unit B LightingZoneName,Unit B HistoricPreservationZoneName,Unit B VentilationZoneName,RoomTag,,,,,,,
