,Parent,FixtureHeight,Tag,Phase Created,AccessibilityPerformance,Face Plate Material Finish,Light Loss Factor,Emit Shape Visible in Rendering,Dimming Lamp Color Temperature Shift,Housing Material Finish,ContainedInStructure,Light Source Definition (family),ObjectPlacement,Number of Lamps or LEDs,Representation,Reference,Initial Intensity,ObjectType,Size,HasAssociations,IsDefinedBy,GlobalId,OwnerHistory,Photometry Comments,Name,Description,BackupSupplySystem,InstallationDate,ODAUniqueID,WarrantyGuarantorLabor,Color Filter,SerialNumber,AssetIdentifier,WarrantyStartDate,Features,TagNumber,Emit from Rectangle Width,Electrical Data,BarCode,Host,Status,Emit from Rectangle Length,LER Luminaire Efficacy Rating,Schedule Level,PictogramEscapeDirection,Calculate Coefficient of Utilization,SensibleLoadToRadiant,Elevation,Lens Material Finish,Apparent Load,Initial Color,Light Source Symbol Size,Depth,Width,Length,Default Elevation,Voltage Comments,Spacing to Mounting Height Ratio Diagonal,Lamp,Voltage,CodePerformance,InsulationStandardClass,Grade,SustainabilityPerformance,HasProtectiveEarth,Constituents,PowerFactor,ModelReference,RatedVoltage,NominalFrequencyRange,NumberOfPoles,NominalLength,RatedCurrent,Color,Material,WarrantyGuarantorParts,AssetAccountingType,WarrantyDurationLabor,OmniClass Title,Finish,ReplacementCost,Assembly Code,WarrantyDurationParts,ExpectedLife,Shape,IP_Code,ConductorFunction,NominalHeight,ModelLabel,WarrantyDescription,ProductionYear,NominalWidth,LightFixturePlacingType,LightFixtureMountingType,NumberOfSources,MaximumSpaceSensibleLoad,MaintenanceFactor,TotalWattage,MaximumPlenumSensibleLoad,Lamp Position,Spacing to Mounting Height Ratio 90 Degree Plane,Spacing to Mounting Height Ratio 0 Degree Plane,CIE Type,Fixture Efficiency,Housing Finish Option,NEMA Type,Lens Option,Number of Faces,Manufacturer,Assembly Description,Product Page URL,URL,OmniClass Number,Specification Sheet,Product Family,Type Mark,Catalog Number,Model,Recessing Radius,Ballast Voltage,Load Classification,Ballast Number of Poles,Panel,Circuit Number,Recessing Diameter,Recessing Height,Lumens,Wattage Comments,Recessing Inner Radius,Switch Voltage,Offset,Mark,Load,IsPluggableOutlet,Shade Material,Radius,Grid Material,Diffuser Material,Light Box Material,Light Casing Length,Drop From Ceiling,Ceiling Mount Material,Light Casing Material,Label,Moves With Nearby Elements,XRAY,Level,DARKROOM,Max #1 Pole Breakers,CompositionType,Distribution System,Total Estimated Demand Current,Mains,Apparent Load Phase A,Total Estimated Demand,Receptacle Demand Factor,Apparent Load Phase B,Total Connected,Apparent Load Phase C,Number of Phases,Receptacle Estimated Demand Current,Number of Wires,Supply From,Total Demand Factor,Receptacle Estimated Demand,Receptacle Connected Current,Total Connected Current,Receptacle Connected,24 Circuit Height,Current Phase A,Current Phase B,Current Phase C,Height,Enclosure,Mounting,Panel Name,12 Circuit Height,30 Circuit Height,42 Circuit Height,IsSkilledOperator,Lighting - Dwelling Unit Demand Factor,Lighting - Dwelling Unit Connected Current,Lighting - Dwelling Unit Estimated Demand,Other Estimated Demand,Lighting - Dwelling Unit Connected,Other Connected Current,Other Estimated Demand Current,Other Connected,Lighting - Dwelling Unit Estimated Demand Current,Cooling Estimated Demand Current,Cooling Demand Factor,Cooling Connected Current,Cooling Connected,Cooling Estimated Demand,Location,Cab Width,Cab Location,Cab Height,Door Opening,Cab Depth,Pit Depth,Chiller Length,Chilled Water Return Radius,Number of Poles,C1 Offset 2,C1 Offset 1,C2 Offset 2,C1 Offset 3,Chilled Water Supply Diameter,Chilled Water Return Diameter,Chilled Water Supply Radius,Length 1,Length 2,Radius 1,Half Number of Fans,Number of Fans,Cold Capacity,Chilled Water Flow,Drain Flow,System Classification,Chilled Water Pressure Drop,System Name,Appliance - Dwelling Unit Estimated Demand Current,Appliance - Dwelling Unit Demand Factor,Appliance - Dwelling Unit Estimated Demand,Appliance - Dwelling Unit Connected Current,Appliance - Dwelling Unit Connected,Primary Voltage,Panel Height,Switchboard Height,Switchboard Width,Switchboard Length,Primary Number of Poles,Height 1,Half Switchboard Length,Panel Length,Suction Nominal Radius,Suction Outside Diameter,Discharge Nominal Radius,Suction Nominal Diameter,Flange Height,Length 4,Length 3,Discharge Nominal Diameter,Housing Width,Outside Diameter 1,Outside Diameter 2,Outside Diameter 4,Suction Outside Radius,Flange Diameter,Radius 2,Radius 3,Flange Radius,Outside Radius 4,Outside Radius 1,Outside Radius 2,RPM,Heating Capacity,External Static Pressure,Return Airflow,Supply Airflow,Cooling Capacity,Poles,Dimension D,Dimension E,Dimension F,Dimension A,Dimension G,Dimension H,Condensate Diameter,Condensate Radius,Cap Diameter,Outlet Width,Fan Diameter,External Static Presure,Fan Height,Fan Radius,Base Width,Cap Radius,Overall Height,Outlet Height,Diameter 1,Diameter 2,Half Outlet Radius,Half Exhaust Inlet Height,Air Flow,InteriorOrExteriorSpace,OccupancyZoneName,LongName,ElevationWithFlooring,CeilingCovering,Upper Limit,Number,Decomposes,OmniClass Table 13 Category,Category Description,GSA BIM Area,WallCovering,FloorCovering,RoomTag,LoadCapacity,HistoricPreservationZoneName,LightingZoneName,VentilationZoneName,FireAlarmZoneName,Computation Height,CirculationZoneName,Category Code,Unbounded Height,Area,Volume,Perimeter,Phase,Base Offset,Limit Offset,Hot Water Diameter,Sanitary Diameter,Sanitary Radius,Vent Radius,Water Heater Radius,Cold Water Diameter,Hot Water Radius,Vent Diameter,Water Heater Height,Cold Water Radius
1493,2B5,,843352,New Construction,N/A,,,,,,102990,,46182,,43424,,,Single Pole,0,,"96270,96271,96272,96273,96274,96275,103554,103555,103556,103557,103558,103559",050aEzwQLErOVNO9YHe80B,1,,M_Lighting Switches:Single Pole:Single Pole:843352,,,N/A,1493,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-0 VA,N/A,Linked Revit Model : Clinic_A.rvt,,,,Level: Level 2,,,,1.200000,,0.000000,,,,,,1.200000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Switches,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.14,,,,,,,,Other,,L42B,3,,,,,,1291.669250,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,2B5,,945487,New Construction,N/A,,,,,,102990,,46842,,44068,,,Standard,0,,"100327,100328,100329,100330,100331,100332,103571,103572,103573,103574,103575",1k8p9C4S9CiONR7YL7KKCi,1,,M_Duplex Receptacle:Standard:Standard:945487,,,N/A,2152,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-180 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,,,,0.500000,,,,,,,,0.460000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Ground Fault Receptacles,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.17,,,,,,,,Receptacle,,N22B1,14,,,,,,1291.669250,0.000000,579,1937.503875,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2B6,0,773813,New Construction,N/A,,0,,0,,102989,Point+HemiSpherical,45831,,53698,REF TYPE MARK,0,B3 - 610x610mm,0,86683,"93996,93997,93998,93999,94000,94001,94002,103543,103544,103545,103546,103547,103548,103549,103550,103551",0yuotxu8DEgv2qMIt$xNa0,1,,M_Troffer Light - Parabolic Square:B3 - 610x610mm:B3 - 610x610mm:773813,,NO,N/A,964,N/A,16777215,N/A,N/A,N/A,N/A,N/A,, 120 V/1-40 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,UNSET,F,0,2.680000,,430.556417,0,0.050000,,,,1.200000,,,"U-SHAPED, CRI=75",,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Downlights,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,UNSET,UNSET,0,0,0,0,0,,,,,,,,,,N/A,,,,23.80.70.11.14.11,,,B3,,,,1291.669250,Lighting - Dwelling Unit,1,L42B,3,,,3150.000000,32,,,,,,,,,"Metal - Paint Finish - Dark Gray, Matte","Glass - White, High Luminance",Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,2B6,,844781,New Construction,N/A,,,,,,102989,,46194,,43436,,,Single Pole,0,,"96342,96343,96344,96345,96346,96347,103554,103555,103556,103557,103558,103559",050aEzwQLErOVNO9YHeBs_,1,,M_Lighting Switches:Single Pole:Single Pole:844781,,,N/A,1505,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-0 VA,N/A,Linked Revit Model : Clinic_A.rvt,,,,Level: Level 2,,,,1.200000,,0.000000,,,,,,1.200000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Switches,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.14,,,,,,,,Other,,L42B,3,,,,,,1291.669250,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,2B6,,946499,New Construction,N/A,,,,,,102989,,46853,,44079,,,GFCI,0,,"100393,100394,100395,100396,100397,100398,103045,103046,103047,103048,103081",1k8p9C4S9CiONR7YL7KLyW,1,,M_Duplex Receptacle:GFCI:GFCI:946499,,,N/A,2163,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-180 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,,,,0.500000,,,,,,,,1.200000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Ground Fault Receptacles,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.17,,,,,,,,Receptacle,,N22B1,14,,,,,,1291.669250,0.000000,590,1937.503875,TRUE,,,,,,,,,,GFCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,2B7,0,766791,New Construction,N/A,,0,,0,,103228,Point+HemiSpherical,45751,,53618,REF TYPE MARK,0,B1 - 0610x1219mm,0,86763,"93436,93437,93438,93439,93440,93441,93442,103561,103562,103563,103564,103565,103566,103567,103568,103569",3nfyjyjOf1zQfCeH8h9k39,1,,M_Troffer Light - Parabolic Rectangular:B1 - 0610x1219mm:B1 - 0610x1219mm:766791,,NO,N/A,884,N/A,16777215,N/A,N/A,N/A,N/A,N/A,, 120 V/1-80 VA,N/A,<not associated>,UNSET,,,Level: Level 2,UNSET,F,0,2.680000,,861.112833,0,0.050000,,,,1.200000,,,"T8, 1219mm, RAPID START, CRI=75",,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Downlights,UNSET,N/A,D5020210,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,UNSET,UNSET,0,0,0,0,0,,,,,,,,,,N/A,Lighting - Fluorescent,,,23.80.70.11.14.11,,,B1,,,,1291.669250,Lighting - Dwelling Unit,1,L42B,1,,,2900.000000,32,,,,,,,,,"Metal - Paint Finish - Dark Gray, Matte","Glass - White, High Luminance",Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,2B7,0,766836,New Construction,N/A,,0,,0,,103228,Point+HemiSpherical,45752,,53619,REF TYPE MARK,0,B1 - 0610x1219mm,0,86762,"93443,93444,93445,93446,93447,93448,93449,103561,103562,103563,103564,103565,103566,103567,103568,103569",3nfyjyjOf1zQfCeH8h9k3w,1,,M_Troffer Light - Parabolic Rectangular:B1 - 0610x1219mm:B1 - 0610x1219mm:766836,,NO,N/A,885,N/A,16777215,N/A,N/A,N/A,N/A,N/A,, 120 V/1-80 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,UNSET,F,0,2.680000,,861.112833,0,0.050000,,,,1.200000,,,"T8, 1219mm, RAPID START, CRI=75",,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Downlights,UNSET,N/A,D5020210,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,UNSET,UNSET,0,0,0,0,0,,,,,,,,,,N/A,Lighting - Fluorescent,,,23.80.70.11.14.11,,,B1,,,,1291.669250,Lighting - Dwelling Unit,1,L42B,1,,,2900.000000,32,,,,,,,,,"Metal - Paint Finish - Dark Gray, Matte","Glass - White, High Luminance",Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,2B7,,841350,New Construction,N/A,,,,,,103228,,46173,,43416,,,Single Pole,0,,"96209,96210,96211,96212,96213,96214,103554,103555,103556,103557,103558,103559",050aEzwQLErOVNO9YHe8ZL,1,,M_Lighting Switches:Single Pole:Single Pole:841350,,,N/A,1485,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-0 VA,N/A,Linked Revit Model : Clinic_A.rvt,,,,Level: Level 2,,,,1.200000,,0.000000,,,,,,1.200000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Switches,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.14,,,,,,,,Other,,L42B,1,,,,,,1291.669250,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,2B7,,943343,New Construction,N/A,,,,,,103228,,46827,,44053,,,Standard,0,,"100237,100238,100239,100240,100241,100242,103571,103572,103573,103574,103575",1k8p9C4S9CiONR7YL7KKgC,1,,M_Duplex Receptacle:Standard:Standard:943343,,,N/A,2137,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-180 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,,,,0.500000,,,,,,,,0.460000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Ground Fault Receptacles,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.17,,,,,,,,Receptacle,,N22B1,3,,,,,,1291.669250,0.000000,564,1937.503875,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,2B7,,943593,New Construction,N/A,,,,,,103228,,46828,,44054,,,Standard,0,,"100243,100244,100245,100246,100247,100248,103571,103572,103573,103574,103575",1k8p9C4S9CiONR7YL7KKkA,1,,M_Duplex Receptacle:Standard:Standard:943593,,,N/A,2138,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-180 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,,,,0.500000,,,,,,,,0.460000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Ground Fault Receptacles,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.17,,,,,,,,Receptacle,,N22B1,3,,,,,,1291.669250,0.000000,565,1937.503875,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,2B7,,943637,New Construction,N/A,,,,,,103228,,46829,,44055,,,Standard,0,,"100249,100250,100251,100252,100253,100254,103571,103572,103573,103574,103575",1k8p9C4S9CiONR7YL7KKXs,1,,M_Duplex Receptacle:Standard:Standard:943637,,,N/A,2139,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-180 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,,,,0.500000,,,,,,,,0.460000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Ground Fault Receptacles,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.17,,,,,,,,Receptacle,,N22B1,3,,,,,,1291.669250,0.000000,566,1937.503875,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,2B7,,943681,New Construction,N/A,,,,,,103228,,46830,,44056,,,Standard,0,,"100255,100256,100257,100258,100259,100260,103571,103572,103573,103574,103575",1k8p9C4S9CiONR7YL7KKWY,1,,M_Duplex Receptacle:Standard:Standard:943681,,,N/A,2140,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-180 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,,,,0.500000,,,,,,,,0.460000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Ground Fault Receptacles,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.17,,,,,,,,Receptacle,,N22B1,3,,,,,,1291.669250,0.000000,567,1937.503875,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,2B8,0,773497,New Construction,N/A,,0,,0,,103323,Point+HemiSpherical,45828,,53695,REF TYPE MARK,0,B1 - 0610x1219mm,0,86686,"93975,93976,93977,93978,93979,93980,93981,103561,103562,103563,103564,103565,103566,103567,103568,103569",0yuotxu8DEgv2qMIt$xNhC,1,,M_Troffer Light - Parabolic Rectangular:B1 - 0610x1219mm:B1 - 0610x1219mm:773497,,NO,N/A,961,N/A,16777215,N/A,N/A,N/A,N/A,N/A,, 120 V/1-80 VA,N/A,<not associated>,UNSET,,,Level: Level 2,UNSET,F,0,2.680000,,861.112833,0,0.050000,,,,1.200000,,,"T8, 1219mm, RAPID START, CRI=75",,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Downlights,UNSET,N/A,D5020210,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,UNSET,UNSET,0,0,0,0,0,,,,,,,,,,N/A,Lighting - Fluorescent,,,23.80.70.11.14.11,,,B1,,,,1291.669250,Lighting - Dwelling Unit,1,L42B,3,,,2900.000000,32,,,,,,,,,"Metal - Paint Finish - Dark Gray, Matte","Glass - White, High Luminance",Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2B8,0,773564,New Construction,N/A,,0,,0,,103323,Point+HemiSpherical,45829,,53696,REF TYPE MARK,0,B1 - 0610x1219mm,0,86685,"93982,93983,93984,93985,93986,93987,93988,103561,103562,103563,103564,103565,103566,103567,103568,103569",0yuotxu8DEgv2qMIt$xNe9,1,,M_Troffer Light - Parabolic Rectangular:B1 - 0610x1219mm:B1 - 0610x1219mm:773564,,NO,N/A,962,N/A,16777215,N/A,N/A,N/A,N/A,N/A,, 120 V/1-80 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,UNSET,F,0,2.680000,,861.112833,0,0.050000,,,,1.200000,,,"T8, 1219mm, RAPID START, CRI=75",,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Downlights,UNSET,N/A,D5020210,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,UNSET,UNSET,0,0,0,0,0,,,,,,,,,,N/A,Lighting - Fluorescent,,,23.80.70.11.14.11,,,B1,,,,1291.669250,Lighting - Dwelling Unit,1,L42B,3,,,2900.000000,32,,,,,,,,,"Metal - Paint Finish - Dark Gray, Matte","Glass - White, High Luminance",Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2B8,0,773621,New Construction,N/A,,0,,0,,103323,Point+HemiSpherical,45830,,53697,REF TYPE MARK,0,B1 - 0610x1219mm,0,86684,"93989,93990,93991,93992,93993,93994,93995,103561,103562,103563,103564,103565,103566,103567,103568,103569",0yuotxu8DEgv2qMIt$xNf0,1,,M_Troffer Light - Parabolic Rectangular:B1 - 0610x1219mm:B1 - 0610x1219mm:773621,,NO,N/A,963,N/A,16777215,N/A,N/A,N/A,N/A,N/A,, 120 V/1-80 VA,N/A,Linked Revit Model : Clinic_A.rvt,UNSET,,,Level: Level 2,UNSET,F,0,2.680000,,861.112833,0,0.050000,,,,1.200000,,,"T8, 1219mm, RAPID START, CRI=75",,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Downlights,UNSET,N/A,D5020210,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,UNSET,UNSET,0,0,0,0,0,,,,,,,,,,N/A,Lighting - Fluorescent,,,23.80.70.11.14.11,,,B1,,,,1291.669250,Lighting - Dwelling Unit,1,L42B,3,,,2900.000000,32,,,,,,,,,"Metal - Paint Finish - Dark Gray, Matte","Glass - White, High Luminance",Metal - Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,2B8,,844674,New Construction,N/A,,,,,,103323,,46193,,43435,,,Single Pole,0,,"96336,96337,96338,96339,96340,96341,103554,103555,103556,103557,103558,103559",050aEzwQLErOVNO9YHeBtH,1,,M_Lighting Switches:Single Pole:Single Pole:844674,,,N/A,1504,N/A,,N/A,N/A,N/A,N/A,N/A,, 120 V/1-0 VA,N/A,Linked Revit Model : Clinic_A.rvt,,,,Level: Level 2,,,,1.200000,,0.000000,,,,,,1.200000,,,,,N/A,UNSET,N/A,N/A,TRUE,N/A,0,N/A,0,0,0,0,0,UNSET,N/A,N/A,FIXED,N/A,Switches,UNSET,N/A,,N/A,N/A,N/A,0,L1,0,N/A,N/A,N/A,0,,,,,,,,,,,,,,,,,N/A,,,,23.80.50.11.14,,,,,,,,Other,,L42B,3,,,,,,1291.669250,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
