,Parent,ProvidesBoundaries,ConnectedTo,Wrapping at Ends,Tag,HasOpenings,Phase Created,Base Constraint,Top Extension Distance,Top is Attached,ContainedInStructure,ObjectPlacement,Representation,Reference,Wrapping at Inserts,ObjectType,Size,HasAssociations,IsDefinedBy,Manufacturer,Top Offset,GlobalId,OwnerHistory,Name,Description,InstallationDate,ODAUniqueID,WarrantyGuarantorLabor,Related to Mass,ModelLabel,IsExternal,WarrantyDescription,LoadBearing,ExtendToStructure,ProductionYear,Base Offset,Base is Attached,Unconnected Height,Room Bounding,Base Extension Distance,Top Constraint,Finish,Location Line,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,Structural Usage,Length,Volume,Function,Width,Coarse Scale Fill Color,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,Classification Code,Classification Description,ConnectedFrom,FireRating,Coarse Scale Fill Pattern,Fire Rating,Center Mark Visible,Position,Corner Mullion,Angle,Decomposes,Width on side 2,Width on side 1,Thickness,Offset,Profile,Radius,Height,Construction Type,OverallWidth,OverallHeight,Trim Projection Ext,FillsVoids,Level,Trim Width,Door Material,Type Mark,Sill Height,Head Height,Mark,OmniClass Number,Trim Projection Int,Wall Closure,Frame Material,OmniClass Title,GlazingAreaFraction,OperationType,IsFireExit,Glazing Material,Pipe Radius,PredefinedType,Railing Height,Use Landing Height Adjustment,Rail Connections,Baluster Offset,Angled Joins,Landing Height Adjustment,Tangent Joins,Base Level,TreadLength,NumberOfRiser,RiserHeight,NumberOfTreads,TreadLengthAtInnerSide,TreadLengthAtOffset,WalkingLineOffset,WaistThickness,Window Inset,Frame Exterior Material,Frame Interior Material,Sash,Glass Pane Material,Default Sill Height,ConfigurationType,TotalThickness,Height Offset From Level,Perimeter,Cabinet Material,Elevation,Depth,Mounting Height,ADA Compliant,Type Comments,Model,Copyright,Technical Data,Material and Finish,Industry Standards,Version,Complies To Buy American Act,Warranty Information,Material Note,Schedule Level,Host,Assembly Code,Assembly Description,URL,Complies to NAFTA,Percentage of Recycled Content,Diameter,Overall Length,Instructions,Default Elevation,Triton Color Palette,Revisions Date,MasterFormat Title,Ivory,Revit Family Created by,Special Color,Radius Seat,Radius Frame,White,Series,MasterFormat Number,Architectural Design Manual,LEED,Depth of which projects,Void Width,Void Depth,Void Height,Moves With Nearby Elements,Cab Width,Cab Location,Pit Depth,Door Opening,Cab Height,Cab Depth,InteriorOrExteriorSpace,OccupancyZoneName,LongName,ElevationWithFlooring,BoundedBy,Upper Limit,CompositionType,Number,OmniClass Table 13 Category,Category Description,GSA BIM Area,Phase,Limit Offset,Unbounded Height,RoomTag,CirculationZoneName,FireAlarmZoneName,LightingZoneName,HistoricPreservationZoneName,VentilationZoneName,Category Code,Backsplash Visibility,Counter Thickness,Sink Opening Width,Sink Opening Depth,Sink Location,Sink Location To Wall,Handle Material,Plinth Depth,Plinth Height,Top Of Cabinet,Length - Leg 1,Length - Leg 2
4339,1D04,,,,438063,,New Construction,,,,208935,125841,134256,Reference,,Mirror 600mm x 900mm,Size,,"203863,203864,203865,203866,209063,209163,209164",Manufacturer,,197mqEVor8ZRDjVbXCpoLX,1,M_Mirror:Mirror 600mm x 900mm:Mirror 600mm x 900mm:438063,,InstallationDate,4339,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.600000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.900000,,,,,,First Floor,,,,,,59,23.40.20.21,,,,Toilet and Bath Specialties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,1.000000,,,,,,,,,,,,,,C1030200,Bath & Toilet Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,2D05,,,,390697,,New Construction,,,,190137,125611,134118,Reference,,305 x 215 x 813mm,Size,,"202946,202947,202948,202949,209038,209095,209096,209097,209098",Manufacturer,,2d8HbdSu9Fr9Na0iagzNhh,1,M_Fire Extinguisher Cabinet:305 x 215 x 813mm:305 x 215 x 813mm:390697,,InstallationDate,3690,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.305000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.813000,,,,,,Second Floor,,,,,,9,23.65.70.17.11,,,,Fire Fighting Terminal Components,,,,,,,,,,,,,,,,,,,,,,,,,,,Glass,,,,,,"Metal - Paint Finish - Indian Red, Matte",0.915000,0.215000,0.915000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,2D18,,,,425968,,New Construction,,,,190138,125772,134241,Reference,,305 x 215 x 813mm,Size,,"203658,203659,203660,203661,208999,209095,209096,209097,209098",Manufacturer,,1WxvZRhNH0OPt6rkEt3L9V,1,M_Fire Extinguisher Cabinet:305 x 215 x 813mm:305 x 215 x 813mm:425968,,InstallationDate,3691,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.305000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.813000,,,,,,Second Floor,,,,,,10,23.65.70.17.11,,,,Fire Fighting Terminal Components,,,,,,,,,,,,,,,,,,,,,,,,,,,Glass,,,,,,"Metal - Paint Finish - Indian Red, Matte",0.915000,0.215000,0.915000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,2C07,,,,435555,,New Construction,,,,209003,125831,119898,Reference,,8370-001300,Size,,"203823,203824,203825,203826,209136,209156,209157,209158,209159,209160,209161,209162",Bradley Corporation,,3Ftw9Fm$X4cRgPiOBJf$pd,1,M_Grab Bars:8370-001300:8370-001300:435555,,InstallationDate,2059,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,0.762000,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,49,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,,Yes,All grab bar configurations are specified using centerline to centerline dimensions.,8370-001300,This Model Data is Property of Bradley Corporation,http://www.bradleycorp.com/products/techdata/8825.pdf,Bradley Corp Stainless Steel - Satin,"ANSI Standard A117.1, ADA, ABA, ADAAG, UFAS",1.0,Yes,"Complete unit, one (1) year","FLANGES - 11 GA., TUBING - 18 GA.",Second Floor,Basic Wall : Interior - Plumbing (152mm Stud),C1030200,Bath & Toilet Accessories,www.bradleycorp.com,Yes,51.610000,0.031750,0.841375,This is a face mounted fixture.,0.838200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,2C07,,,,435792,,New Construction,,,,209003,125833,119900,Reference,,8370-001420,Size,,"203831,203832,203833,203834,209135,209149,209150,209151,209152,209153,209154,209155",Bradley Corporation,,3Ftw9Fm$X4cRgPiOBJf$$K,1,M_Grab Bars:8370-001420:8370-001420:435792,,InstallationDate,2061,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,1.066800,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalHeight,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,51,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,,Yes,All grab bar configurations are specified using centerline to centerline dimensions.,8370-001420,This Model Data is Property of Bradley Corporation,http://www.bradleycorp.com/products/techdata/8825.pdf,Bradley Corp Stainless Steel - Satin,"ANSI Standard A117.1, ADA, ABA, ADAAG, UFAS",1.0,Yes,"Complete unit, one (1) year","FLANGES - 11 GA., TUBING - 18 GA.",Second Floor,Basic Wall : Interior - Partition (92mm Stud),C1030200,Bath & Toilet Accessories,www.bradleycorp.com,Yes,54.990000,0.031750,1.146175,This is a face mounted fixture.,0.838200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,2C07,,,,443560,,New Construction,,,,209003,125865,119906,Reference,,"17"" Depth x 18 1/2"" Width",Size,,"203965,203966,203967,203968,205965,208903,208904,208905,208906,208907",InPro Corporation,,1_9zwrWXL1NOa5Q8Ec6fem,1,"M_ADA shower Seat:17"" Depth x 18 1/2"" Width:17"" Depth x 18 1/2"" Width:443560",,InstallationDate,3309,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,PVC-InPro-White,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.569913,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.193675,,,,,,Second Floor,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,0.430212,,,18 1/2 in.,DSGBFSTADA-WHT,,,,,,,,,,,E1020810,Medical Furniture & Equipment,www.inprocorp.com,,,0.033337,,,,www.inprocorp.com/Products/Files.aspx?FileId=3054,07/14/2010,Bath Accessories,F,"CADdetails, LTD.",F,0.019050,0.016669,T,Folding Seat,10 28 16,www.inprocorp.com/Products/Details.aspx?ProductId=460#info,www.inprocorp.com/Products/Files.aspx?FileId=8357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,2C07,,,,452259,,New Construction,,,,209003,125884,134296,Reference,,Semi-Recessed,Size,,"204041,204042,204043,204044,209165,209166,209167,209168,209169",Manufacturer,,1DK25N9_HAXeOalNKVelUM,1,M_Towel Dispensers - receptical:Semi-Recessed:Semi-Recessed:452259,,InstallationDate,3708,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.330200,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,1.397000,,,,,,,,,,,,96,23.40.20.21.17,,,,"Paper Towel Dispensers, Disposal Units",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219200,0.152400,,,,,,,,,,,,,Second Floor,Basic Wall : Interior - Partition (92mm Stud),,,,,,,,,1.219200,,,,,,,,,,,,,,0.063500,0.298450,0.088900,1.362075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,2C07,,,,439593,,New Construction,,,,209003,125855,134270,Reference,,Mirror 600mm x 900mm,Size,,"203921,203922,203923,203924,209063,209163,209164",Manufacturer,,197mqEVor8ZRDjVbXCppzd,1,M_Mirror:Mirror 600mm x 900mm:Mirror 600mm x 900mm:439593,,InstallationDate,4352,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.600000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.900000,,,,,,Second Floor,,,,,,72,23.40.20.21,,,,Toilet and Bath Specialties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,1.000000,,,,,,,,,,,,,,C1030200,Bath & Toilet Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,2C08,,,,434977,,New Construction,,,,209004,125830,119897,Reference,,8370-001300,Size,,"203819,203820,203821,203822,209136,209156,209157,209158,209159,209160,209161,209162",Bradley Corporation,,3Ftw9Fm$X4cRgPiOBJf$gb,1,M_Grab Bars:8370-001300:8370-001300:434977,,InstallationDate,2058,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,0.762000,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,48,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,,Yes,All grab bar configurations are specified using centerline to centerline dimensions.,8370-001300,This Model Data is Property of Bradley Corporation,http://www.bradleycorp.com/products/techdata/8825.pdf,Bradley Corp Stainless Steel - Satin,"ANSI Standard A117.1, ADA, ABA, ADAAG, UFAS",1.0,Yes,"Complete unit, one (1) year","FLANGES - 11 GA., TUBING - 18 GA.",Second Floor,Basic Wall : Interior - Plumbing (152mm Stud),C1030200,Bath & Toilet Accessories,www.bradleycorp.com,Yes,51.610000,0.031750,0.841375,This is a face mounted fixture.,0.838200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,2C08,,,,435755,,New Construction,,,,209004,125832,119899,Reference,,8370-001420,Size,,"203827,203828,203829,203830,209135,209149,209150,209151,209152,209153,209154,209155",Bradley Corporation,,3Ftw9Fm$X4cRgPiOBJf$_l,1,M_Grab Bars:8370-001420:8370-001420:435755,,InstallationDate,2060,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,1.066800,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalHeight,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,50,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,,Yes,All grab bar configurations are specified using centerline to centerline dimensions.,8370-001420,This Model Data is Property of Bradley Corporation,http://www.bradleycorp.com/products/techdata/8825.pdf,Bradley Corp Stainless Steel - Satin,"ANSI Standard A117.1, ADA, ABA, ADAAG, UFAS",1.0,Yes,"Complete unit, one (1) year","FLANGES - 11 GA., TUBING - 18 GA.",Second Floor,Basic Wall : Interior - Partition (92mm Stud),C1030200,Bath & Toilet Accessories,www.bradleycorp.com,Yes,54.990000,0.031750,1.146175,This is a face mounted fixture.,0.838200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,2C08,,,,443641,,New Construction,,,,209004,125866,119907,Reference,,"17"" Depth x 18 1/2"" Width",Size,,"203969,203970,203971,203972,204420,208903,208904,208905,208906,208907",InPro Corporation,,0lQ3YOpqDF_gyylNotosbj,1,"M_ADA shower Seat:17"" Depth x 18 1/2"" Width:17"" Depth x 18 1/2"" Width:443641",,InstallationDate,3310,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,PVC-InPro-White,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.569913,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.193675,,,,,,Second Floor,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,0.430212,,,18 1/2 in.,DSGBFSTADA-WHT,,,,,,,,,,,E1020810,Medical Furniture & Equipment,www.inprocorp.com,,,0.033337,,,,www.inprocorp.com/Products/Files.aspx?FileId=3054,07/14/2010,Bath Accessories,F,"CADdetails, LTD.",F,0.019050,0.016669,T,Folding Seat,10 28 16,www.inprocorp.com/Products/Details.aspx?ProductId=460#info,www.inprocorp.com/Products/Files.aspx?FileId=8357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,2C08,,,,452118,,New Construction,,,,209004,125883,134295,Reference,,Semi-Recessed,Size,,"204037,204038,204039,204040,209165,209166,209167,209168,209169",Manufacturer,,1DK25N9_HAXeOalNKVelSZ,1,M_Towel Dispensers - receptical:Semi-Recessed:Semi-Recessed:452118,,InstallationDate,3707,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.330200,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,1.397000,,,,,,,,,,,,95,23.40.20.21.17,,,,"Paper Towel Dispensers, Disposal Units",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219200,0.152400,,,,,,,,,,,,,Second Floor,Basic Wall : Interior - Partition (92mm Stud),,,,,,,,,1.219200,,,,,,,,,,,,,,0.063500,0.298450,0.088900,1.362075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351,2C08,,,,439477,,New Construction,,,,209004,125854,134269,Reference,,Mirror 600mm x 900mm,Size,,"203917,203918,203919,203920,209063,209163,209164",Manufacturer,,197mqEVor8ZRDjVbXCppxx,1,M_Mirror:Mirror 600mm x 900mm:Mirror 600mm x 900mm:439477,,InstallationDate,4351,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.600000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.900000,,,,,,Second Floor,,,,,,71,23.40.20.21,,,,Toilet and Bath Specialties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,1.000000,,,,,,,,,,,,,,C1030200,Bath & Toilet Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,2DC1,,,,387916,,New Construction,,,,190139,125583,134090,Reference,,305 x 215 x 813mm,Size,,"202780,202781,202782,202783,209038,209095,209096,209097,209098",Manufacturer,,2d8HbdSu9Fr9Na0iagzMUE,1,M_Fire Extinguisher Cabinet:305 x 215 x 813mm:305 x 215 x 813mm:387916,,InstallationDate,3689,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.305000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,0.813000,,,,,,Second Floor,,,,,,8,23.65.70.17.11,,,,Fire Fighting Terminal Components,,,,,,,,,,,,,,,,,,,,,,,,,,,Glass,,,,,,"Metal - Paint Finish - Indian Red, Matte",0.915000,0.215000,0.915000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,2D13,,,,434582,,New Construction,,,,208954,125828,119895,Reference,,8370-001420,Size,,"203811,203812,203813,203814,209135,209149,209150,209151,209152,209153,209154,209155",Bradley Corporation,,3Ftw9Fm$X4cRgPiOBJf$WI,1,M_Grab Bars:8370-001420:8370-001420:434582,,InstallationDate,2056,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,1.066800,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalHeight,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,46,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,,Yes,All grab bar configurations are specified using centerline to centerline dimensions.,8370-001420,This Model Data is Property of Bradley Corporation,http://www.bradleycorp.com/products/techdata/8825.pdf,Bradley Corp Stainless Steel - Satin,"ANSI Standard A117.1, ADA, ABA, ADAAG, UFAS",1.0,Yes,"Complete unit, one (1) year","FLANGES - 11 GA., TUBING - 18 GA.",Second Floor,Basic Wall : Interior - Partition (92mm Stud),C1030200,Bath & Toilet Accessories,www.bradleycorp.com,Yes,54.990000,0.031750,1.146175,This is a face mounted fixture.,0.838200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,2D13,,,,434939,,New Construction,,,,208954,125829,119896,Reference,,8370-001300,Size,,"203815,203816,203817,203818,209136,209156,209157,209158,209159,209160,209161,209162",Bradley Corporation,,3Ftw9Fm$X4cRgPiOBJf$j$,1,M_Grab Bars:8370-001300:8370-001300:434939,,InstallationDate,2057,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,0.762000,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,47,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915000,,,Yes,All grab bar configurations are specified using centerline to centerline dimensions.,8370-001300,This Model Data is Property of Bradley Corporation,http://www.bradleycorp.com/products/techdata/8825.pdf,Bradley Corp Stainless Steel - Satin,"ANSI Standard A117.1, ADA, ABA, ADAAG, UFAS",1.0,Yes,"Complete unit, one (1) year","FLANGES - 11 GA., TUBING - 18 GA.",Second Floor,Basic Wall : Interior - Furring (152 mm Stud),C1030200,Bath & Toilet Accessories,www.bradleycorp.com,Yes,51.610000,0.031750,0.841375,This is a face mounted fixture.,0.838200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,2D13,,,,453673,,New Construction,,,,208954,125890,134302,Reference,,Semi-Recessed,Size,,"204065,204066,204067,204068,209165,209166,209167,209168,209169",Manufacturer,,1DK25N9_HAXeOalNKVelqS,1,M_Towel Dispensers - receptical:Semi-Recessed:Semi-Recessed:453673,,InstallationDate,3714,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,0.330200,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,,,,,,,,1.397000,,,,,,,,,,,,102,23.40.20.21.17,,,,"Paper Towel Dispensers, Disposal Units",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219200,0.152400,,,,,,,,,,,,,Second Floor,Basic Wall : Interior - Partition (92mm Stud),,,,,,,,,1.219200,,,,,,,,,,,,,,0.063500,0.298450,0.088900,1.362075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
